item_id,name,category,subcategory,tier,group,art_source,shared_icon_key,index,row,column,x,y,width,height,original_r3_index,original_r2_index
netherite_bar,Netherite Bar,Processed,Crafting material,16,processed.bar,supplied ingot sheet / generated tier 33-34,,219,21,9,1152,2688,128,128,219,219
stormglass_bar,Stormglass Bar,Processed,Crafting material,17,processed.bar,supplied ingot sheet / generated tier 33-34,,220,22,0,0,2816,128,128,220,220
kingssteel_bar,Kingssteel Bar,Processed,Crafting material,18,processed.bar,supplied ingot sheet / generated tier 33-34,,221,22,1,128,2816,128,128,221,221
eternium_bar,Eternium Bar,Processed,Crafting material,19,processed.bar,supplied ingot sheet / generated tier 33-34,,222,22,2,256,2816,128,128,222,222
astralium_bar,Astralium Bar,Processed,Crafting material,20,processed.bar,supplied ingot sheet / generated tier 33-34,,223,22,3,384,2816,128,128,223,223
gravite_bar,Gravite Bar,Processed,Crafting material,21,processed.bar,supplied ingot sheet / generated tier 33-34,,224,22,4,512,2816,128,128,224,224
frostiron_bar,Frostiron Bar,Processed,Crafting material,22,processed.bar,supplied ingot sheet / generated tier 33-34,,225,22,5,640,2816,128,128,225,225
dusksteel_bar,Dusksteel Bar,Processed,Crafting material,23,processed.bar,supplied ingot sheet / generated tier 33-34,,226,22,6,768,2816,128,128,226,226
titanium_bar,Titanium Bar,Processed,Crafting material,24,processed.bar,supplied ingot sheet / generated tier 33-34,,227,22,7,896,2816,128,128,227,227
skysteel_bar,Skysteel Bar,Processed,Crafting material,25,processed.bar,supplied ingot sheet / generated tier 33-34,,228,22,8,1024,2816,128,128,228,228
emberium_bar,Emberium Bar,Processed,Crafting material,26,processed.bar,supplied ingot sheet / generated tier 33-34,,229,22,9,1152,2816,128,128,229,229
soulsteel_bar,Soulsteel Bar,Processed,Crafting material,27,processed.bar,supplied ingot sheet / generated tier 33-34,,230,23,0,0,2944,128,128,230,230
chronite_bar,Chronite Bar,Processed,Crafting material,28,processed.bar,supplied ingot sheet / generated tier 33-34,,231,23,1,128,2944,128,128,231,231
worldforge_bar,Worldforge Bar,Processed,Crafting material,29,processed.bar,supplied ingot sheet / generated tier 33-34,,232,23,2,256,2944,128,128,232,232
voidglass_bar,Voidglass Bar,Processed,Crafting material,30,processed.bar,supplied ingot sheet / generated tier 33-34,,233,23,3,384,2944,128,128,233,233
thalassic_bar,Thalassic Bar,Processed,Crafting material,31,processed.bar,supplied ingot sheet / generated tier 33-34,,234,23,4,512,2944,128,128,234,234
ashspire_bar,Ashspire Bar,Processed,Crafting material,32,processed.bar,supplied ingot sheet / generated tier 33-34,,235,23,5,640,2944,128,128,235,235
glacirite_bar,Glacirite Bar,Processed,Crafting material,33,processed.bar,supplied ingot sheet / generated tier 33-34,,236,23,6,768,2944,128,128,236,236
primordite_bar,Primordite Bar,Processed,Crafting material,34,processed.bar,supplied ingot sheet / generated tier 33-34,,237,23,7,896,2944,128,128,237,237
cotton_cloth,Cotton Cloth,Processed,Crafting material,1,processed.cloth,generated cloth family,,238,23,8,1024,2944,128,128,238,238
flax_cloth,Flax Cloth,Processed,Crafting material,2,processed.cloth,generated cloth family,,239,23,9,1152,2944,128,128,239,239
wool_cloth,Wool Cloth,Processed,Crafting material,3,processed.cloth,generated cloth family,,240,24,0,0,3072,128,128,240,240
silk_cloth,Silk Cloth,Processed,Crafting material,4,processed.cloth,generated cloth family,,241,24,1,128,3072,128,128,241,241
mythril_silk_cloth,Mythril Silk Cloth,Processed,Crafting material,5,processed.cloth,generated cloth family,,242,24,2,256,3072,128,128,242,242
starweave_cloth,Starweave Cloth,Processed,Crafting material,6,processed.cloth,generated cloth family,,243,24,3,384,3072,128,128,243,243
shadowweave_cloth,Shadowweave Cloth,Processed,Crafting material,7,processed.cloth,generated cloth family,,244,24,4,512,3072,128,128,244,244
runic_thread_cloth,Runic Thread Cloth,Processed,Crafting material,8,processed.cloth,generated cloth family,,245,24,5,640,3072,128,128,245,245
dragonscale_silk_cloth,Dragonscale Silk Cloth,Processed,Crafting material,9,processed.cloth,generated cloth family,,246,24,6,768,3072,128,128,246,246
aether_silk_cloth,Aether Silk Cloth,Processed,Crafting material,10,processed.cloth,generated cloth family,,247,24,7,896,3072,128,128,247,247
void_thread_cloth,Void Thread Cloth,Processed,Crafting material,11,processed.cloth,generated cloth family,,248,24,8,1024,3072,128,128,248,248
celestial_silk_cloth,Celestial Silk Cloth,Processed,Crafting material,12,processed.cloth,generated cloth family,,249,24,9,1152,3072,128,128,249,249
bloodweave_cloth,Bloodweave Cloth,Processed,Crafting material,13,processed.cloth,generated cloth family,,250,25,0,0,3200,128,128,250,250
moonsilk_cloth,Moonsilk Cloth,Processed,Crafting material,14,processed.cloth,generated cloth family,,251,25,1,128,3200,128,128,251,251
sunweave_cloth,Sunweave Cloth,Processed,Crafting material,15,processed.cloth,generated cloth family,,252,25,2,256,3200,128,128,252,252
netherweave_cloth,Netherweave Cloth,Processed,Crafting material,16,processed.cloth,generated cloth family,,253,25,3,384,3200,128,128,253,253
stormsilk_cloth,Stormsilk Cloth,Processed,Crafting material,17,processed.cloth,generated cloth family,,254,25,4,512,3200,128,128,254,254
regal_silk_cloth,Regal Silk Cloth,Processed,Crafting material,18,processed.cloth,generated cloth family,,255,25,5,640,3200,128,128,255,255
eternal_weave_cloth,Eternal Weave Cloth,Processed,Crafting material,19,processed.cloth,generated cloth family,,256,25,6,768,3200,128,128,256,256
astral_silk_cloth,Astral Silk Cloth,Processed,Crafting material,20,processed.cloth,generated cloth family,,257,25,7,896,3200,128,128,257,257
gravity_weave_cloth,Gravity Weave Cloth,Processed,Crafting material,21,processed.cloth,generated cloth family,,258,25,8,1024,3200,128,128,258,258
frostweave_cloth,Frostweave Cloth,Processed,Crafting material,22,processed.cloth,generated cloth family,,259,25,9,1152,3200,128,128,259,259
duskweave_cloth,Duskweave Cloth,Processed,Crafting material,23,processed.cloth,generated cloth family,,260,26,0,0,3328,128,128,260,260
titanweave_cloth,Titanweave Cloth,Processed,Crafting material,24,processed.cloth,generated cloth family,,261,26,1,128,3328,128,128,261,261
skysilk_cloth,Skysilk Cloth,Processed,Crafting material,25,processed.cloth,generated cloth family,,262,26,2,256,3328,128,128,262,262
emberweave_cloth,Emberweave Cloth,Processed,Crafting material,26,processed.cloth,generated cloth family,,263,26,3,384,3328,128,128,263,263
soulweave_cloth,Soulweave Cloth,Processed,Crafting material,27,processed.cloth,generated cloth family,,264,26,4,512,3328,128,128,264,264
chronoweave_cloth,Chronoweave Cloth,Processed,Crafting material,28,processed.cloth,generated cloth family,,265,26,5,640,3328,128,128,265,265
worldweave_cloth,Worldweave Cloth,Processed,Crafting material,29,processed.cloth,generated cloth family,,266,26,6,768,3328,128,128,266,266
voidglass_silk_cloth,Voidglass Silk Cloth,Processed,Crafting material,30,processed.cloth,generated cloth family,,267,26,7,896,3328,128,128,267,267
abyssal_silk_cloth,Abyssal Silk Cloth,Processed,Crafting material,31,processed.cloth,generated cloth family,,268,26,8,1024,3328,128,128,268,268
ashweave_cloth,Ashweave Cloth,Processed,Crafting material,32,processed.cloth,generated cloth family,,269,26,9,1152,3328,128,128,269,269
glacial_silk_cloth,Glacial Silk Cloth,Processed,Crafting material,33,processed.cloth,generated cloth family,,270,27,0,0,3456,128,128,270,270
primordial_weave_cloth,Primordial Weave Cloth,Processed,Crafting material,34,processed.cloth,generated cloth family,,271,27,1,128,3456,128,128,271,271
salvage_material,Salvage Material,Processed,Crafting material,1,processed.salvage,generated utility archetype,,272,27,2,256,3456,128,128,272,272
rat_tail,Rat Tail,Trade Good,Trade good,1,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,273,27,3,384,3456,128,128,273,273
wolf_pelt,Wolf Pelt,Trade Good,Trade good,2,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,274,27,4,512,3456,128,128,274,274
boar_tusk,Boar Tusk,Trade Good,Trade good,3,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,275,27,5,640,3456,128,128,275,275
bandit_badge,Bandit Badge,Trade Good,Trade good,4,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,276,27,6,768,3456,128,128,276,276
sentinel_core,Sentinel Core,Trade Good,Trade good,5,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,277,27,7,896,3456,128,128,277,277
titan_shard,Titan Shard,Trade Good,Trade good,6,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,278,27,8,1024,3456,128,128,278,278
revenant_essence,Revenant Essence,Trade Good,Trade good,7,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,279,27,9,1152,3456,128,128,279,279
drake_scale,Drake Scale,Trade Good,Trade good,8,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,280,28,0,0,3584,128,128,280,280
warlord_seal,Warlord Seal,Trade Good,Trade good,9,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,281,28,1,128,3584,128,128,281,281
colossus_fragment,Colossus Fragment,Trade Good,Trade good,10,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,282,28,2,256,3584,128,128,282,282
wraith_shard,Wraith Shard,Trade Good,Trade good,11,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,283,28,3,384,3584,128,128,283,283
wyrm_fang,Wyrm Fang,Trade Good,Trade good,12,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,284,28,4,512,3584,128,128,284,284
reaper_sigil,Reaper Sigil,Trade Good,Trade good,13,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,285,28,5,640,3584,128,128,285,285
night_claw,Night Claw,Trade Good,Trade good,14,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,286,28,6,768,3584,128,128,286,286
phoenix_ash,Phoenix Ash,Trade Good,Trade good,15,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,287,28,7,896,3584,128,128,287,287
dreadguard_plate,Dreadguard Plate,Trade Good,Trade good,16,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,288,28,8,1024,3584,128,128,288,288
tempest_core,Tempest Core,Trade Good,Trade good,17,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,289,28,9,1152,3584,128,128,289,289
overlord_crest,Overlord Crest,Trade Good,Trade good,18,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,290,29,0,0,3712,128,128,290,290
ancient_relic,Ancient Relic,Trade Good,Trade good,19,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,291,29,1,128,3712,128,128,291,291
astral_lens,Astral Lens,Trade Good,Trade good,20,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,292,29,2,256,3712,128,128,292,292
juggernaut_rivet,Juggernaut Rivet,Trade Good,Trade good,21,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,293,29,3,384,3712,128,128,293,293
frostfiend_horn,Frostfiend Horn,Trade Good,Trade good,22,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,294,29,4,512,3712,128,128,294,294
shadelord_eye,Shadelord Eye,Trade Good,Trade good,23,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,295,29,5,640,3712,128,128,295,295
mammoth_tusk,Mammoth Tusk,Trade Good,Trade good,24,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,296,29,6,768,3712,128,128,296,296
skyserpent_scale,Skyserpent Scale,Trade Good,Trade good,25,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,297,29,7,896,3712,128,128,297,297
infernal_cinder,Infernal Cinder,Trade Good,Trade good,26,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,298,29,8,1024,3712,128,128,298,298
lich_phylactery,Lich Phylactery,Trade Good,Trade good,27,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,299,29,9,1152,3712,128,128,299,299
timekeeper_gear,Timekeeper Gear,Trade Good,Trade good,28,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,300,30,0,0,3840,128,128,300,300
forgemaster_heart,Forgemaster Heart,Trade Good,Trade good,29,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,301,30,1,128,3840,128,128,301,301
voidweaver_filament,Voidweaver Filament,Trade Good,Trade good,30,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,302,30,2,256,3840,128,128,302,302
mawkraken_ink,Mawkraken Ink,Trade Good,Trade good,31,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,303,30,3,384,3840,128,128,303,303
ashen_rune,Ashen Rune,Trade Good,Trade good,32,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,304,30,4,512,3840,128,128,304,304
glacial_heart,Glacial Heart,Trade Good,Trade good,33,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,305,30,5,640,3840,128,128,305,305
primordial_essence,Primordial Essence,Trade Good,Trade good,34,trade.monster_drop,supplied indexed monster-drop sheet / generated tier 33-34,,306,30,6,768,3840,128,128,306,306
cotton_remnant,Cotton Silkbind Thread,Trade Good,Trade good,1,trade.silkbind,generated Silkbind spool family,,307,30,7,896,3840,128,128,307,307
flax_remnant,Flax Silkbind Thread,Trade Good,Trade good,2,trade.silkbind,generated Silkbind spool family,,308,30,8,1024,3840,128,128,308,308
wool_remnant,Wool Silkbind Thread,Trade Good,Trade good,3,trade.silkbind,generated Silkbind spool family,,309,30,9,1152,3840,128,128,309,309
silk_remnant,Silk Silkbind Thread,Trade Good,Trade good,4,trade.silkbind,generated Silkbind spool family,,310,31,0,0,3968,128,128,310,310
mythril_silk_remnant,Mythril Silk Silkbind Thread,Trade Good,Trade good,5,trade.silkbind,generated Silkbind spool family,,311,31,1,128,3968,128,128,311,311
starweave_remnant,Starweave Silkbind Thread,Trade Good,Trade good,6,trade.silkbind,generated Silkbind spool family,,312,31,2,256,3968,128,128,312,312
shadowweave_remnant,Shadowweave Silkbind Thread,Trade Good,Trade good,7,trade.silkbind,generated Silkbind spool family,,313,31,3,384,3968,128,128,313,313
runic_thread_remnant,Runic Thread Silkbind Thread,Trade Good,Trade good,8,trade.silkbind,generated Silkbind spool family,,314,31,4,512,3968,128,128,314,314
dragonscale_silk_remnant,Dragonscale Silk Silkbind Thread,Trade Good,Trade good,9,trade.silkbind,generated Silkbind spool family,,315,31,5,640,3968,128,128,315,315
aether_silk_remnant,Aether Silk Silkbind Thread,Trade Good,Trade good,10,trade.silkbind,generated Silkbind spool family,,316,31,6,768,3968,128,128,316,316
void_thread_remnant,Void Thread Silkbind Thread,Trade Good,Trade good,11,trade.silkbind,generated Silkbind spool family,,317,31,7,896,3968,128,128,317,317
celestial_silk_remnant,Celestial Silk Silkbind Thread,Trade Good,Trade good,12,trade.silkbind,generated Silkbind spool family,,318,31,8,1024,3968,128,128,318,318
bloodweave_remnant,Bloodweave Silkbind Thread,Trade Good,Trade good,13,trade.silkbind,generated Silkbind spool family,,319,31,9,1152,3968,128,128,319,319
moonsilk_remnant,Moonsilk Silkbind Thread,Trade Good,Trade good,14,trade.silkbind,generated Silkbind spool family,,320,32,0,0,4096,128,128,320,320
sunweave_remnant,Sunweave Silkbind Thread,Trade Good,Trade good,15,trade.silkbind,generated Silkbind spool family,,321,32,1,128,4096,128,128,321,321
netherweave_remnant,Netherweave Silkbind Thread,Trade Good,Trade good,16,trade.silkbind,generated Silkbind spool family,,322,32,2,256,4096,128,128,322,322
stormsilk_remnant,Stormsilk Silkbind Thread,Trade Good,Trade good,17,trade.silkbind,generated Silkbind spool family,,323,32,3,384,4096,128,128,323,323
regal_silk_remnant,Regal Silk Silkbind Thread,Trade Good,Trade good,18,trade.silkbind,generated Silkbind spool family,,324,32,4,512,4096,128,128,324,324
eternal_weave_remnant,Eternal Weave Silkbind Thread,Trade Good,Trade good,19,trade.silkbind,generated Silkbind spool family,,325,32,5,640,4096,128,128,325,325
astral_silk_remnant,Astral Silk Silkbind Thread,Trade Good,Trade good,20,trade.silkbind,generated Silkbind spool family,,326,32,6,768,4096,128,128,326,326
gravity_weave_remnant,Gravity Weave Silkbind Thread,Trade Good,Trade good,21,trade.silkbind,generated Silkbind spool family,,327,32,7,896,4096,128,128,327,327
frostweave_remnant,Frostweave Silkbind Thread,Trade Good,Trade good,22,trade.silkbind,generated Silkbind spool family,,328,32,8,1024,4096,128,128,328,328
duskweave_remnant,Duskweave Silkbind Thread,Trade Good,Trade good,23,trade.silkbind,generated Silkbind spool family,,329,32,9,1152,4096,128,128,329,329
